Date,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SJ15,SJ16,SJ17,SJ18,SJ19,SJ20,SJ21,SJ22,SJ23,SJ24,SJ25,SJ26,SJ27,SJ28,SJ29,SJ30
3/29/2003,184.15,190.07,202.22,216.20,228.46,238.79,336.57,632.34,956.73,1004.97,968.17,965.85,988.19,1022.98,1013.62,1000.55,988.59,983.95,986.60,986.09,982.74,972.20,970.46,965.99,960.50,954.37,950.61,942.60,939.13,933.61
3/30/2003,183.29,189.72,201.72,215.29,225.87,233.47,322.57,608.08,944.53,1002.71,965.38,973.82,996.67,1012.69,1000.97,991.47,987.39,985.98,975.34,965.96,951.95,928.09,927.04,924.47,921.56,918.45,916.48,909.69,907.77,904.88
3/31/2003,181.24,188.08,199.81,212.62,223.05,229.24,288.73,557.09,920.67,996.92,965.60,979.00,997.55,1006.71,997.26,990.49,985.38,977.63,949.32,936.09,922.29,906.66,907.18,908.81,910.46,912.01,913.23,910.45,911.28,913.08
4/1/2003,179.73,186.77,198.46,210.88,220.79,226.34,277.92,529.19,904.23,991.99,965.69,983.36,999.36,999.57,991.29,982.64,969.52,952.04,923.03,917.86,916.53,919.62,920.16,921.62,923.04,924.41,925.44,925.32,926.14,928.05
4/2/2003,178.97,186.76,198.52,210.63,219.98,224.77,293.22,564.21,908.96,990.68,965.94,990.02,1000.76,986.07,972.55,956.11,938.48,926.73,923.07,924.69,926.60,929.24,929.12,928.61,927.76,926.77,926.21,930.59,930.41,930.34
4/3/2003,178.34,188.19,200.56,214.05,222.17,225.70,350.01,648.90,937.80,989.43,970.58,996.32,995.96,952.77,937.92,928.68,925.67,926.45,927.88,928.05,928.56,928.56,927.68,925.65,924.33,922.39,921.04,913.40,911.28,908.15
4/4/2003,177.73,188.85,202.52,217.95,225.49,228.92,388.99,684.42,953.64,984.13,979.29,993.44,981.53,939.03,931.98,929.69,929.62,928.61,921.97,918.91,914.30,900.93,897.87,891.39,885.53,878.35,873.33,870.81,867.14,861.04
4/5/2003,179.06,191.37,208.72,229.58,234.80,244.86,470.05,766.67,971.49,980.02,990.68,979.02,964.00,939.10,932.81,926.81,918.76,905.96,884.20,877.34,867.83,852.52,851.73,850.79,850.41,849.20,848.48,840.31,838.66,836.53
4/6/2003,181.83,194.95,218.02,244.88,249.68,274.43,540.01,828.56,974.91,981.00,993.42,966.54,958.32,928.60,912.38,897.48,883.23,868.34,852.97,851.02,847.59,842.57,843.27,844.69,845.97,847.55,848.92,843.84,844.53,846.45
4/7/2003,184.84,199.15,227.64,259.57,269.92,317.93,617.71,875.64,978.61,988.21,985.39,958.32,947.31,894.07,875.26,862.74,855.99,852.51,849.74,849.93,851.35,853.48,852.64,850.90,849.00,846.35,844.62,837.77,836.27,834.11
4/8/2003,184.08,199.41,228.11,263.14,284.82,331.72,597.50,877.70,981.84,994.46,978.26,949.39,932.13,877.40,866.00,858.85,856.11,854.53,852.34,851.12,847.88,837.18,837.29,837.68,838.05,838.45,838.89,833.94,833.97,834.54
4/9/2003,182.50,196.65,223.99,257.10,285.67,319.85,540.47,847.94,982.08,996.89,974.05,939.78,918.52,872.35,865.70,859.45,856.36,853.79,844.62,841.70,840.18,843.64,844.93,847.42,850.11,853.98,857.05,855.86,857.62,861.84
4/10/2003,181.39,192.33,217.43,242.16,275.98,308.39,464.93,773.30,978.07,995.76,971.78,932.76,912.13,866.58,860.63,856.21,851.49,848.70,848.28,849.33,851.03,871.76,872.31,872.78,873.18,873.77,874.29,871.80,872.04,872.86
4/11/2003,180.81,192.21,214.18,238.54,269.85,299.37,444.13,744.23,979.17,995.58,966.55,920.74,901.07,860.29,854.97,850.88,848.75,850.74,863.85,868.71,871.78,875.00,873.89,871.10,867.66,862.22,858.62,852.16,849.76,845.09
4/12/2003,180.43,190.68,208.14,230.33,258.16,284.69,408.11,689.84,975.38,994.27,962.60,912.02,892.56,855.17,851.51,851.85,857.07,863.19,868.92,868.55,864.52,841.25,840.07,838.12,835.78,831.84,829.73,825.58,824.18,821.49
4/13/2003,181.60,192.08,208.54,226.58,252.34,278.82,419.35,700.64,974.58,992.06,953.85,898.84,880.26,854.62,856.95,861.44,864.16,860.10,843.24,837.09,830.90,818.47,817.66,816.21,814.43,812.21,811.04,809.60,808.70,807.17
4/14/2003,184.56,195.52,212.05,227.99,251.53,282.07,476.42,769.49,979.73,985.43,934.36,878.49,864.62,859.94,854.88,845.24,833.10,823.71,813.84,811.08,808.67,804.92,804.70,804.23,803.73,803.19,802.85,801.82,801.46,800.89
4/15/2003,185.33,196.89,211.61,225.71,249.90,288.06,514.47,802.88,976.48,973.38,908.46,864.80,857.30,826.75,817.77,811.54,807.05,804.34,800.67,799.03,797.33,793.18,790.28,784.10,779.01,773.47,769.57,762.57,759.26,753.02
4/16/2003,188.67,200.89,216.24,231.29,281.25,390.29,713.97,913.28,954.11,922.51,856.90,815.69,791.29,770.14,767.28,763.57,757.72,752.29,744.43,740.95,737.51,729.19,723.41,711.20,699.30,684.98,675.02,661.31,654.08,640.40
4/17/2003,192.60,206.47,225.95,257.08,436.36,650.11,884.55,930.34,878.40,843.31,777.61,732.98,698.15,673.35,666.22,656.04,643.90,633.99,620.73,615.22,610.09,599.18,592.16,579.18,565.38,547.95,535.76,519.99,511.05,494.96
4/18/2003,197.24,214.56,258.81,360.94,668.09,844.77,894.01,861.37,792.04,762.78,677.90,594.22,556.81,530.88,520.45,507.11,493.49,483.98,474.01,470.75,468.34,464.09,461.95,457.50,453.01,446.64,442.26,433.00,429.21,423.79
4/19/2003,200.90,229.60,337.73,496.16,775.88,875.45,831.02,777.82,687.02,637.03,533.13,466.02,449.61,438.42,433.42,428.62,424.98,422.69,421.02,420.74,420.60,420.53,420.54,420.60,420.59,420.44,420.47,414.99,414.69,414.66
4/20/2003,206.34,254.04,415.01,581.14,781.92,823.69,744.40,666.27,549.07,493.87,445.33,428.22,421.74,421.12,421.14,421.06,421.07,421.07,421.20,421.31,421.35,421.49,421.61,421.84,422.01,422.12,422.35,416.65,416.50,416.76
4/21/2003,216.26,283.58,468.95,618.44,745.65,735.03,624.67,528.85,453.97,435.84,426.52,426.36,423.21,422.48,422.47,422.45,422.47,422.54,422.77,422.87,422.96,423.05,423.15,423.28,423.46,423.78,424.06,422.03,422.29,423.00
4/22/2003,248.84,342.68,540.58,641.78,659.22,601.39,499.64,443.39,428.91,428.49,427.63,428.62,424.52,425.49,425.99,426.32,426.50,426.41,425.78,425.45,425.11,424.46,424.00,423.10,421.99,420.26,419.30,414.48,413.43,412.07
4/23/2003,285.43,395.52,552.54,602.97,548.93,491.43,445.72,432.29,429.93,429.87,430.17,426.54,421.71,417.35,416.55,415.71,414.71,413.66,411.78,411.04,410.43,408.89,408.04,406.07,403.68,400.26,398.33,391.62,389.70,387.10
4/24/2003,301.83,411.65,517.65,542.03,487.56,449.93,434.76,433.05,431.41,428.77,419.67,410.43,403.43,394.96,393.28,391.51,389.87,388.67,387.43,387.05,386.75,386.09,385.72,384.89,383.86,382.32,381.51,376.09,375.26,374.12
4/25/2003,339.28,443.58,498.65,486.55,445.72,436.04,433.28,432.21,423.11,415.23,398.56,390.57,384.71,380.48,379.78,378.99,378.14,377.41,376.59,376.35,376.17,375.86,375.71,375.40,375.03,374.51,374.25,371.94,371.73,371.64
4/26/2003,379.93,458.87,460.45,439.87,432.79,433.10,428.70,420.11,403.09,394.39,383.88,380.27,376.15,374.83,374.92,374.98,375.39,376.07,377.90,379.08,380.05,382.29,383.77,387.08,390.60,394.81,397.63,396.24,398.31,401.77
4/27/2003,388.68,450.76,428.91,413.34,426.04,428.09,413.38,400.51,387.10,382.11,380.91,392.41,396.00,402.88,405.12,407.51,409.94,411.26,412.10,412.15,412.06,411.88,411.76,411.50,411.17,410.67,410.46,405.12,404.62,404.27
4/28/2003,377.53,431.40,405.24,395.27,416.67,416.25,398.33,388.49,383.55,386.75,407.64,415.02,412.43,410.18,409.67,408.82,408.21,407.55,406.91,406.81,406.62,406.52,406.48,406.35,406.09,405.77,405.69,407.06,407.23,407.73
4/29/2003,380.05,415.78,387.46,380.37,399.93,398.83,389.79,392.15,408.14,414.69,411.93,410.78,408.09,407.91,408.67,409.26,410.13,410.61,411.22,411.51,411.59,412.01,412.29,412.93,413.59,414.28,414.83,408.44,408.10,408.05
4/30/2003,364.24,398.34,373.17,365.86,385.39,393.51,405.67,415.54,414.20,411.76,413.26,416.60,416.31,416.24,416.22,415.88,415.86,415.66,415.58,415.66,415.58,415.70,415.80,415.99,416.07,416.10,416.28,410.04,409.85,410.10
5/1/2003,339.26,380.38,358.31,352.47,385.46,404.95,415.54,416.38,415.75,417.13,419.34,421.27,419.96,418.91,419.29,418.81,419.09,418.62,418.04,417.95,417.45,417.15,417.00,416.70,416.30,415.64,415.38,407.97,407.36,406.96
5/2/2003,315.57,360.87,344.48,342.39,390.23,412.74,417.55,420.27,421.46,421.28,422.82,421.48,418.43,415.69,414.77,413.56,412.56,411.70,410.66,410.26,409.85,409.14,408.72,407.76,406.66,405.33,404.51,404.13,403.82,403.51
5/3/2003,298.90,343.64,335.07,336.03,391.72,416.52,420.62,423.59,423.86,422.72,416.39,411.16,407.02,404.19,403.88,403.55,403.27,403.05,402.70,402.54,402.39,402.12,401.95,401.62,401.28,400.79,400.47,400.25,399.92,399.53
5/4/2003,293.84,333.89,330.63,335.16,395.63,420.93,424.37,425.34,418.65,413.73,407.60,405.71,403.38,402.27,402.58,402.21,402.43,402.18,402.13,402.31,402.17,402.47,402.70,403.23,403.76,404.23,404.65,398.43,398.12,398.01
5/5/2003,284.98,325.52,329.23,334.41,396.96,423.78,422.88,418.35,410.54,407.34,408.26,408.66,408.23,406.86,406.81,406.08,405.97,405.34,404.53,404.34,403.85,403.48,403.27,402.86,402.32,401.44,401.02,394.43,393.82,393.27
5/6/2003,269.26,312.60,321.60,329.45,392.74,420.63,417.26,412.57,411.25,409.29,410.86,408.50,405.72,402.56,402.19,401.21,400.91,400.19,399.26,399.02,398.53,398.09,397.88,397.38,396.75,395.72,395.19,387.98,387.22,386.55
5/7/2003,256.99,304.68,316.52,324.30,383.96,416.22,413.80,413.79,413.97,410.80,406.75,402.69,400.04,396.60,395.99,394.86,394.36,393.54,392.57,392.35,391.89,391.49,391.31,390.85,390.27,389.34,388.87,382.31,381.69,381.20
5/8/2003,251.26,301.67,308.57,321.48,380.35,414.28,414.01,414.92,409.90,405.24,399.92,396.09,393.42,390.34,389.92,389.01,388.58,387.74,386.51,386.12,385.56,384.86,384.52,383.68,382.65,381.11,380.24,373.54,372.61,371.61
5/9/2003,255.01,301.04,302.56,322.63,388.54,413.52,412.90,408.96,402.50,398.50,393.59,388.99,385.10,380.82,380.18,379.02,378.35,377.43,376.51,376.36,376.02,375.83,375.75,375.57,375.29,374.79,374.62,368.79,368.39,368.19
5/10/2003,252.28,295.98,298.38,318.35,387.49,411.68,407.34,402.80,396.25,391.79,384.07,381.11,378.61,376.42,376.37,375.74,375.79,375.51,375.59,375.87,375.81,376.31,376.63,377.36,378.09,378.94,379.61,373.89,374.11,374.96
5/11/2003,255.70,294.69,298.72,317.87,388.97,406.85,401.69,396.55,387.50,383.19,381.37,383.60,382.56,382.84,383.32,383.25,383.73,383.56,383.24,383.18,382.81,382.60,382.49,382.26,381.90,381.34,381.13,374.52,374.04,373.74
5/12/2003,254.06,290.54,300.02,315.19,382.41,401.23,394.36,388.28,383.93,383.71,387.02,387.92,385.16,382.84,382.72,381.99,382.01,381.74,381.90,382.25,382.25,382.87,383.30,384.26,385.20,386.18,387.02,381.44,381.82,382.99
5/13/2003,250.92,288.88,299.15,313.05,374.54,394.71,389.29,387.56,389.19,388.91,386.73,389.89,390.20,390.60,391.35,391.51,392.20,392.01,391.49,391.28,390.76,390.21,389.88,389.15,388.31,387.15,386.56,379.18,378.32,377.50
5/14/2003,245.64,286.73,297.91,307.90,367.03,389.91,390.82,392.00,389.81,388.47,394.43,395.61,391.57,388.16,387.80,386.51,385.86,384.84,383.66,383.29,382.56,381.53,380.85,379.28,377.60,375.44,374.15,365.35,363.98,362.08
5/15/2003,237.26,278.38,289.14,296.27,358.83,387.50,391.92,392.48,394.72,395.90,393.12,388.50,382.42,376.34,375.68,374.05,372.68,370.65,368.48,368.27,367.89,368.15,368.44,369.12,369.64,370.19,370.80,364.63,364.82,365.71
5/16/2003,235.92,275.47,287.99,298.22,356.53,388.60,394.15,397.56,397.50,394.00,383.19,376.34,372.58,373.29,373.50,373.24,374.04,374.11,374.79,375.68,376.36,382.14,384.79,390.35,394.93,401.16,406.02,403.96,408.02,415.05
5/17/2003,230.07,268.22,284.93,292.90,345.85,381.80,396.58,400.48,397.15,392.33,376.94,380.58,380.41,381.14,383.50,390.48,399.35,403.86,411.43,417.85,424.20,437.01,439.23,443.69,447.18,451.83,455.43,452.49,455.37,460.68
5/18/2003,226.77,264.19,279.49,284.76,336.40,377.05,398.29,401.71,396.90,388.45,377.54,387.32,390.53,414.37,422.59,433.38,445.11,451.24,456.30,460.65,466.11,480.63,483.25,488.22,492.13,497.70,501.92,500.61,503.96,510.16
5/19/2003,222.88,258.30,273.41,277.48,328.04,371.63,399.43,402.69,394.65,384.09,382.67,407.13,421.93,458.10,464.68,476.94,490.09,496.30,501.88,507.10,514.55,530.57,532.70,536.34,539.54,544.24,547.88,545.79,548.22,553.15
5/20/2003,219.88,253.88,267.35,273.06,322.07,368.93,400.77,403.56,391.31,381.91,393.71,441.68,464.01,504.91,513.29,526.19,537.74,542.49,546.89,551.16,557.70,567.50,568.01,568.83,569.47,570.28,571.08,565.42,565.63,566.53
5/21/2003,217.76,252.01,262.24,268.59,317.30,369.08,401.92,403.39,389.03,383.82,415.31,482.54,506.88,548.61,553.82,561.45,568.45,571.13,571.93,572.44,573.33,572.26,571.02,568.50,565.67,561.33,558.27,547.39,544.74,540.88
5/22/2003,215.88,250.99,257.22,266.16,314.10,369.47,402.64,402.66,389.87,390.04,446.71,522.46,545.61,574.60,574.49,571.87,568.96,567.06,562.37,558.13,552.44,549.00,550.60,554.40,558.82,565.36,570.10,567.89,571.04,576.98
5/23/2003,214.36,250.07,251.65,262.21,311.79,370.24,402.99,402.10,394.20,402.10,482.62,554.60,570.06,569.51,565.41,562.69,561.93,561.79,569.72,576.58,581.54,594.68,596.01,597.82,599.54,602.04,603.93,598.97,599.83,602.30
5/24/2003,213.67,247.08,246.68,255.03,308.98,367.38,402.81,402.39,402.01,419.22,515.21,569.34,570.94,569.12,574.40,583.35,593.05,598.92,605.24,607.12,608.02,610.98,610.39,608.61,606.33,602.76,600.73,591.80,590.06,587.15
5/25/2003,215.75,244.94,243.11,247.66,309.65,366.90,402.18,403.57,414.70,444.67,545.37,571.44,576.92,600.15,605.42,607.25,607.92,607.30,600.50,598.69,596.48,586.74,584.80,580.92,576.44,570.15,566.50,557.47,554.67,549.48
5/26/2003,217.68,243.38,239.23,240.98,312.54,369.75,402.55,407.48,436.06,478.15,564.05,583.45,598.42,606.53,601.99,595.31,587.60,578.89,565.99,563.65,560.66,547.91,547.01,545.51,543.82,541.82,540.64,532.37,531.02,529.13
5/27/2003,216.15,242.24,235.33,237.98,311.35,372.88,404.34,415.29,464.64,513.45,571.41,601.33,604.28,578.20,569.29,561.78,553.48,546.60,541.42,540.69,539.27,535.03,534.86,534.44,533.87,533.23,533.01,522.99,522.15,521.38
5/28/2003,207.69,237.03,231.63,233.40,296.88,363.04,405.10,424.74,488.28,535.72,580.72,601.09,589.59,556.52,549.36,545.02,541.37,537.91,534.50,534.12,533.59,532.39,533.21,535.74,538.53,541.33,543.45,535.86,537.13,540.34
5/29/2003,195.22,228.43,226.32,223.32,269.81,336.03,400.64,431.46,502.77,546.60,588.08,592.97,578.21,549.15,544.42,540.85,539.00,540.52,545.81,546.89,547.69,554.50,555.06,555.12,554.72,554.09,553.95,544.03,543.41,543.14
5/30/2003,188.90,218.88,218.23,212.66,249.07,308.48,391.80,439.69,518.44,555.53,593.34,583.08,569.13,547.07,545.91,547.19,549.47,551.27,554.17,554.63,554.14,550.82,550.17,548.80,547.38,545.36,544.24,536.86,535.87,534.68
5/31/2003,182.44,210.04,207.67,197.97,226.73,275.18,373.06,445.25,531.52,563.42,594.94,574.44,563.21,552.45,553.75,555.16,555.92,553.99,548.88,547.54,545.84,537.00,534.86,530.20,526.32,521.37,517.97,505.06,501.47,496.19
6/1/2003,173.85,198.60,197.83,185.73,202.98,236.78,334.95,436.65,537.85,567.61,593.60,570.98,563.26,558.70,559.01,557.81,554.14,545.51,527.39,522.74,518.50,493.61,490.79,485.32,480.73,474.54,470.35,456.49,452.41,446.49
6/2/2003,163.81,184.95,190.07,179.02,186.46,207.98,290.77,406.18,535.70,568.10,592.16,570.84,565.78,562.60,561.06,556.77,547.06,530.12,496.89,487.50,479.00,448.14,447.51,446.78,446.11,444.97,444.47,433.41,432.41,431.59
6/3/2003,154.83,172.20,183.11,175.93,178.46,188.61,250.00,362.08,526.17,564.63,591.49,572.34,568.62,565.63,562.39,555.22,541.05,521.11,481.68,469.38,458.38,443.81,445.11,448.09,450.47,453.29,455.65,448.25,449.82,453.13
6/4/2003,150.81,164.42,174.83,171.61,174.89,181.10,230.57,337.47,518.35,562.71,590.35,573.63,570.94,567.16,561.89,551.65,534.91,516.21,485.40,475.53,466.66,470.94,473.57,478.56,482.74,488.09,492.27,489.16,492.31,498.58
6/5/2003,148.99,159.73,168.62,167.37,171.77,176.36,219.82,323.79,514.29,562.90,589.53,574.24,572.68,566.84,558.72,545.64,528.43,513.95,498.52,495.57,493.76,516.17,517.86,520.02,521.58,523.46,525.08,519.03,519.90,521.96
6/6/2003,147.57,157.21,163.56,163.40,168.84,173.00,215.60,325.11,516.04,566.71,588.13,574.52,573.96,560.89,549.04,534.77,520.77,511.46,511.53,516.24,520.87,529.66,528.65,526.43,523.81,520.06,517.57,508.35,506.23,503.17
6/7/2003,146.27,156.00,158.57,159.58,165.76,170.33,217.66,340.02,522.96,573.87,585.50,575.22,573.35,545.82,533.38,522.59,516.13,514.40,520.06,521.98,519.83,505.54,505.24,505.00,504.74,504.26,504.10,497.84,497.47,497.32
6/8/2003,144.75,153.96,154.30,155.48,161.64,166.54,213.34,347.77,528.19,579.18,582.55,574.92,568.43,530.77,523.03,520.12,520.81,520.10,511.39,508.08,505.31,501.61,501.04,499.84,498.36,496.06,494.80,486.58,485.21,483.24
6/9/2003,141.56,151.42,152.40,152.66,157.76,162.59,205.61,348.91,530.51,581.61,580.42,572.08,559.92,527.62,524.23,521.24,516.30,510.11,500.75,496.92,492.47,481.54,479.80,476.35,472.17,466.39,463.18,451.95,448.83,443.63
6/10/2003,138.06,147.71,150.73,151.31,155.11,159.19,199.38,344.61,529.82,582.27,579.32,567.56,553.85,526.46,520.99,514.64,506.08,496.19,475.24,467.18,461.09,446.20,446.47,447.22,447.95,448.66,449.28,442.64,442.87,443.97
6/11/2003,138.25,144.96,148.99,150.69,154.08,157.65,225.20,384.01,552.51,584.05,575.10,550.21,534.87,495.90,485.47,476.24,469.96,463.15,453.26,452.06,451.30,452.32,451.70,450.33,448.75,446.64,445.45,436.29,434.90,433.10
6/12/2003,139.25,142.72,147.04,149.60,153.07,156.93,243.75,418.24,571.97,584.09,562.83,519.59,490.39,460.31,455.99,453.19,450.70,448.45,446.26,445.34,443.70,439.78,439.92,440.40,440.86,441.24,441.70,434.56,434.55,435.27
6/13/2003,139.58,141.80,145.54,147.97,151.53,157.40,255.44,431.74,576.66,579.47,543.16,488.86,470.81,451.17,449.10,446.20,444.96,444.02,443.81,444.15,443.99,445.13,445.03,444.61,444.00,443.21,442.90,432.97,432.11,431.35
6/14/2003,139.62,141.69,144.22,146.41,150.37,158.97,265.80,439.41,574.94,571.50,513.42,469.47,457.98,449.32,448.83,447.35,446.45,445.65,444.85,444.57,443.64,441.86,442.35,443.75,444.96,446.22,447.37,438.83,439.27,440.84
6/15/2003,138.88,141.53,144.00,146.47,150.34,162.59,275.82,452.25,569.16,557.06,486.74,461.89,455.88,450.21,449.18,448.16,448.97,448.81,449.40,450.23,450.65,451.33,450.16,447.37,444.77,440.97,438.71,425.26,422.73,419.30
6/16/2003,138.56,141.31,143.89,146.66,150.34,161.96,272.13,452.14,557.63,534.04,468.99,459.53,455.89,455.82,455.49,451.76,448.31,446.13,442.92,440.48,435.79,426.37,425.74,424.77,423.82,422.18,421.42,408.35,407.10,405.86
6/17/2003,138.41,141.14,144.12,147.30,150.90,162.06,271.03,453.20,539.08,507.63,461.92,462.26,460.42,449.07,442.65,434.81,429.43,427.05,425.02,423.91,421.44,416.40,415.69,414.34,412.95,410.73,409.59,395.65,394.11,392.42
6/18/2003,138.69,141.34,144.60,148.43,152.26,163.97,277.90,457.22,513.58,482.89,460.74,460.19,449.65,431.53,427.39,421.72,417.97,415.78,412.91,411.18,408.08,406.34,407.62,410.44,412.89,416.07,418.63,410.45,411.88,415.59
6/19/2003,139.27,141.85,145.15,149.79,154.35,169.02,293.90,470.50,487.05,467.55,461.16,445.77,432.10,418.08,415.94,415.62,416.23,416.72,419.92,423.77,427.54,433.37,434.54,436.58,438.24,440.40,442.17,434.77,435.70,438.11
6/20/2003,139.69,142.34,145.62,151.20,156.00,169.71,302.98,471.94,469.39,463.18,451.43,430.51,423.90,430.59,435.71,439.49,441.41,441.90,445.32,448.06,449.26,453.70,454.95,457.27,459.19,461.60,463.55,455.75,456.67,459.08
6/21/2003,140.19,142.83,146.12,152.58,157.24,169.82,308.72,462.47,464.85,461.33,434.68,436.43,444.04,454.66,458.72,461.18,463.01,464.05,467.85,468.90,469.03,471.43,470.95,469.39,467.63,465.04,463.46,452.60,451.01,449.08
6/22/2003,140.93,143.22,146.92,153.75,158.29,169.53,319.97,453.87,462.56,449.77,435.06,459.08,466.83,471.64,471.33,470.31,468.71,466.04,463.03,462.37,461.36,459.47,460.28,462.34,464.32,466.80,468.65,460.23,461.15,463.57
6/23/2003,141.73,143.43,147.51,154.04,158.75,166.11,306.90,443.81,453.18,436.75,452.29,474.29,472.51,467.93,467.89,467.61,469.57,471.15,472.66,473.48,473.83,477.72,477.70,477.21,476.49,475.34,474.88,463.87,462.95,462.22
6/24/2003,143.34,144.11,148.92,155.36,159.57,166.40,301.04,431.04,442.05,439.34,470.44,473.79,476.29,478.73,479.81,479.58,478.84,477.62,476.22,475.76,474.67,472.43,472.14,471.55,470.80,469.63,469.17,457.94,457.03,456.36
6/25/2003,144.89,145.25,150.31,157.09,160.97,168.26,290.75,415.53,443.75,453.38,473.54,482.45,482.76,480.14,477.95,475.04,473.78,472.60,471.32,471.01,469.91,467.73,467.37,466.57,465.59,464.15,463.57,449.71,448.40,447.28
6/26/2003,146.28,146.74,151.63,158.69,163.02,171.74,277.33,407.67,454.32,468.20,479.30,485.96,482.62,476.89,474.48,470.65,468.56,467.01,465.42,464.92,463.31,459.17,458.33,456.58,454.66,452.08,450.73,436.08,434.34,432.54
6/27/2003,147.89,148.15,152.86,159.83,164.24,173.05,264.98,392.51,465.76,474.44,483.67,484.18,480.76,471.81,469.00,463.20,458.48,455.79,453.32,452.53,450.78,445.66,445.71,446.41,447.03,447.41,448.08,435.06,434.88,435.78
6/28/2003,149.55,149.83,154.49,161.21,165.61,174.94,258.00,386.89,473.93,478.62,485.27,481.56,476.33,461.66,458.87,454.85,453.01,451.66,451.08,451.34,450.75,452.68,453.42,455.12,456.52,457.77,459.04,447.03,447.34,449.17
6/29/2003,150.88,151.53,156.55,163.32,167.47,178.07,264.58,394.20,478.89,483.22,484.31,475.41,467.43,458.96,458.43,458.66,460.98,461.36,461.45,461.89,461.67,463.83,463.16,461.09,458.98,455.93,454.26,440.30,438.37,436.08
6/30/2003,151.88,153.08,158.19,164.86,169.52,180.48,269.72,404.82,483.62,486.16,480.28,469.78,465.99,467.46,466.73,463.55,461.62,459.90,456.74,455.43,452.60,445.70,445.36,444.93,444.40,443.37,443.06,432.28,431.63,431.41
7/1/2003,152.73,154.24,159.12,165.48,170.51,180.66,271.64,410.80,486.39,486.87,473.32,471.58,470.30,461.60,457.18,451.71,448.64,446.90,445.32,445.02,443.90,442.31,442.15,441.86,441.45,440.64,440.41,429.99,429.32,429.01
7/2/2003,152.86,155.19,159.68,165.62,170.99,181.14,272.44,415.78,487.24,484.49,470.36,470.03,462.58,451.21,449.00,446.62,445.08,443.95,442.77,442.46,441.39,440.52,441.03,442.57,444.00,445.53,446.89,437.34,437.79,439.56
7/3/2003,151.93,155.45,159.79,165.39,170.92,179.32,265.46,414.20,485.85,480.31,471.62,463.56,457.15,449.54,447.72,446.04,446.63,447.41,448.01,448.68,449.48,453.99,454.58,454.94,454.64,453.97,453.91,440.59,439.66,439.18
